Depth (µm);Stopping Power (MeV·cm²/g);Dose (kGy)
56.15571897428356;58.99629851543346;123.89222688241027
56.19808913603391;59.00378702188616;123.90795274596096
56.24045391937897;59.011277825661566;123.9236834338893
56.28281332403437;59.018770927924564;123.93941894864159
56.325167349715585;59.026266329840844;123.95515929266577
56.367515996138;59.03376403257702;123.97090446841175
56.40985926301692;59.041264037300515;123.98665447833108
56.452197150067526;59.04876634517962;124.0024093248772
56.49452965700492;59.05627095738345;124.01816901050525
56.53685678354409;59.06377787508198;124.03393353767217
56.579178529399925;59.071287099446074;124.04970290883676
56.621494894287224;59.078798631647395;124.06547712645954
56.66380587792067;59.08631247285851;124.08125619300287
56.70611148001486;59.09382862425281;124.0970401109309
56.74841170028429;59.10134708700454;124.11282888270954
56.79070653844333;59.10886786228883;124.12862251080655
56.83299599420629;59.116390951281645;124.14442099769145
56.875280067287356;59.1239163551598;124.1602243458356
56.9175587574006;59.13144407510103;124.17603255771215
56.95983206426002;59.13897411228383;124.19184563579606
57.002099987579506;59.146506467887654;124.20766358256407
57.04436252707284;59.15404114309275;124.22348640049478
57.0866196824537;59.16157813908026;124.23931409206857
57.12887145343568;59.169117457032186;124.2551466597676
57.17111783973225;59.17665909813141;124.27098410607597
57.21335884105679;59.184203063561625;124.28682643347942
57.255594457122584;59.19174935450747;124.30267364446568
57.297824687642816;59.1992979721544;124.31852574152424
57.34004953233056;59.206848917688696;124.33438272714626
57.38226899089879;59.21440219229761;124.35024460382499
57.42448306306038;59.2219577971692;124.36611137405534
57.466691748528085;59.22951573349241;124.38198304033408
57.5088950470146;59.23707600245706;124.39785960515982
57.55109295823248;59.2446386052538;124.41374107103299
57.593285481894206;59.25220354307421;124.42962744045585
57.63547261771211;59.25977081711072;124.44551871593252
57.67765436539849;59.26734042855664;124.46141489996894
57.71983072466549;59.274912378606146;124.47731599507291
57.76200169522517;59.28248666845431;124.49322200375406
57.804167276789485;59.29006329929703;124.50913292852377
57.84632746907029;59.29764227233117;124.52504877189547
57.88848227177934;59.30522358875438;124.54096953638421
57.93063168462828;59.31280724976525;124.55689522450703
57.972775707328665;59.32039325656323;124.57282583878278
58.01491433959192;59.32798161034865;124.58876138173217
58.0570475811294;59.33557231232274;124.60470185587775
58.099175431652355;59.343165363687575;124.62064726374392
58.1412978908719;59.35076076564618;124.63659760785698
58.183414958499085;59.358358519402394;124.65255289074501
58.22552663424483;59.36595862616097;124.66851311493804
58.26763291781996;59.373561087127555;124.68447828296787
58.309733808935206;59.3811659035087;124.70044839736828
58.35182930730118;59.38877307651176;124.7164234606747
58.39391941262842;59.39638260734513;124.73240347542479
58.436004124627324;59.40399449721795;124.7483884441577
58.47808344300821;59.41160874734033;124.7643783694147
58.52015736748128;59.41922535892323;124.78037325373879
58.562225897756655;59.42684433317854;124.79637309967495
58.60428903354432;59.43446567131904;124.81237790976999
58.646346774554175;59.44208937455837;124.8283876865726
58.68839912049602;59.449715444111085;124.84440243263329
58.73044607107954;59.45734388119266;124.86042215050458
58.77248762601433;59.46497468701941;124.87644684274076
58.81452378500986;59.472607862808616;124.8924765118981
58.856554547775524;59.480243409778396;124.90851116053464
58.89857991402059;59.48788132914785;124.92455079121048
58.94059988345421;59.49552162213687;124.94059540648742
58.98261445578548;59.50316428996633;124.95664500892929
59.02462363072335;59.51080933385799;124.9726996011018
59.066627407976675;59.51845675503449;124.98875918557245
59.108625787254205;59.5261065547194;125.00482376491075
59.15061876826459;59.533758734137166;125.02089334168807
59.192606350716396;59.54141329451319;125.0369679184777
59.234588534318036;59.54907023707373;125.05304749785483
59.27656531877786;59.556729563045955;125.06913208239651
59.3185367038041;59.56439127365802;125.08522167468185
59.36050268910487;59.572055370138855;125.1013162772916
59.4024632743882;59.579721853718425;125.1174158928087
59.444418459362005;59.58739072562754;125.13352052381785
59.48636824373409;59.595061987097935;125.14963017290567
59.528312627212166;59.60273563936226;125.16574484266076
59.570251609503835;59.61041168365409;125.1818645356736
59.612185190316595;59.61809012120789;125.19798925453657
59.65411336935784;59.62577095325909;125.2141190018441
59.69603614633483;59.63345418104398;125.23025378019236
59.737953520954775;59.64113980579975;125.24639359217947
59.77986549292473;59.648827828764624;125.2625384404057
59.82177206195167;59.65651825117765;125.27868832747308
59.86367322774246;59.66421107427875;125.29484325598538
59.90556899000386;59.67190629930892;125.31100322854876
59.94745934844251;59.67960392750997;125.32716824777096
59.98934430276496;59.687303960124645;125.34333831626175
60.031223852677655;59.69500639839662;125.35951343663291
60.07309799788692;59.702711243570505;125.37569361149806
60.114966738098985;59.71041849689184;125.39187884347288
60.15683007301997;59.718128159607076;125.40806913517487
60.19868800235589;59.725840232963584;125.42426448922355
60.240540525812655;59.73355471820971;125.44046490824039
60.28238764309607;59.74127161659466;125.4566703948488
60.32422935391183;59.74899092936864;125.47288095167414
60.36606565796552;59.756712657782714;125.4890965813437
60.407896554962626;59.76443680308898;125.50531728648686
60.44972204460852;59.77216336654035;125.52154306973473
60.49154212660847;59.77989234939077;125.53777393372063
60.53335680066765;59.78762375289506;125.55400988107964
60.5751660664911;59.79535757830896;125.57025091444883
60.616969923783785;59.80309382688927;125.58649703646746
60.65876837225053;59.81083249989358;125.60274824977651
60.70056141159608;59.81857359858048;125.61900455701901
60.74234904152505;59.82631712420951;125.63526596083999
60.784131261741976;59.834063078041154;125.65153246388643
60.825908071951254;59.84181146133679;125.66780406880727
60.8676794718572;59.84956227535878;125.68408077825345
60.90944546116401;59.857315521370445;125.70036259487793
60.95120603957577;59.865071200635995;125.7166495213356
60.99296120679647;59.87282931442065;125.73294156028336
61.03471096252998;59.88058986399052;125.7492387143801
61.076455306480064;59.88835285061268;125.76554098628662
61.118194238350384;59.89611827555517;125.78184837866586
61.159927757844486;59.90388614008696;125.79816089418262
61.201655864665824;59.91165644547797;125.81447853550375
61.24337855851772;59.91942919299911;125.83080130529814
61.28509583910341;59.927204383922174;125.84712920623657
61.326807706126004;59.93498201951996;125.86346224099191
61.368514159288516;59.94276210106619;125.87980041223899
61.410215198293855;59.95054462983558;125.89614372265473
61.45191082284481;59.958329607103764;125.9124921749179
61.49360103264406;59.966117034147345;125.92884577170945
61.53528582739418;59.97390691224388;125.94520451571216
61.57696520679766;59.98169924267188;125.96156840961095
61.618639170556825;59.98949402671084;125.97793745609277
61.66030771837394;59.99729126564121;125.99431165784654
61.70197084995116;60.00509096074436;126.01069101756316
61.74362856499049;60.01289311330267;126.0270755379356
61.78528086319387;60.02069772459945;126.04346522165885
61.8269277442631;60.02850479591903;126.05986007142997
61.86856920789991;60.036314328546624;126.07626008994791
61.910205253805884;60.04412632376846;126.09266527991377
61.95183588168249;60.05194078287176;126.1090756440307
61.99346109123112;60.05975770714463;126.12549118500372
62.03508088215304;60.06757709787624;126.14191190554011
62.076695254149406;60.07539895635666;126.15833780834897
62.118304206921266;60.08322328387696;126.17476889614163
62.15990774016956;60.09105008172922;126.19120517163137
62.20150585359511;60.098879351206385;126.20764663753341
62.243098546898636;60.10671109360249;126.22409329656523
62.28468581978075;60.114545310212456;126.24054515144617
62.32626767194195;60.12238200233228;126.25700220489779
62.36784410308262;60.13022117125881;126.2734644596435
62.409415112903034;60.13806281828996;126.28993191840893
62.45098070110337;60.14590694472462;126.30640458392172
62.492540867383674;60.153753551862614;126.3228824589115
62.5340956114439;60.161602641004805;126.3393655461101
62.575644932983884;60.169454213452994;126.35585384825129
62.61718883170335;60.17730827050994;126.37234736807088
62.65872730730191;60.18516481347945;126.38884610830685
62.700260359479074;60.1930238436663;126.40535007169925
62.74178798793423;60.200885362376226;126.42185926099008
62.783310192366656;60.20874937091595;126.43837367892351
62.824826972475535;60.216615870593245;126.45489332824582
62.866338327959916;60.22448486271675;126.47141821170518
62.90784425851875;60.232356348596234;126.4879483320521
62.94934476385089;60.24023032954235;126.50448369203893
62.99083984365504;60.24810680686679;126.52102429442026
63.032329497629824;60.255985781882245;126.53757014195271
63.07381372547375;60.263867255902355;126.55412123739495
63.115292526885206;60.271751230241826;126.57067758350784
63.15676590156248;60.27963770621628;126.5872391830542
63.19823384920373;60.287526685142424;126.60380603879909
63.239696369507016;60.295418168337854;126.6203781535095
63.281153462170295;60.30331215712127;126.63695552995466
63.32260512689139;60.3112086528123;126.65353817090583
63.36405136336801;60.319107656731575;126.67012607913631
63.40549217129779;60.327009170200824;126.68671925742173
63.446927550378206;60.33491319454264;126.70331770853954
63.48835750030665;60.342819731080695;126.71992143526947
63.529782020780395;60.35072878113969;126.73653044039337
63.571201111496606;60.358640346045256;126.75314472669504
63.61261477215233;60.36655442712411;126.76976429696064
63.65402300244449;60.37447102570391;126.78638915397822
63.69542580206993;60.38239014311335;126.80301930053804
63.73682317072534;60.39031178068216;126.81965473943255
63.77821510810732;60.398235939741035;126.83629547345618
63.81960161391236;60.40616262162171;126.8529415054056
63.86098268783684;60.41409182765691;126.86959283807953
63.902358329577;60.42202355918044;126.88624947427893
63.94372853882898;60.429957817527004;126.90291141680672
63.985093315288836;60.43789460403242;126.91957866846809
64.02645265865247;60.445833920033486;126.93625123207032
64.0678065686157;60.45377576686804;126.95292911042289
64.1091550448742;60.461720145874885;126.96961230633727
64.15049808712355;60.469667058393895;126.98630082262719
64.19183569505924;60.47761650576598;127.00299466210856
64.2331678683766;60.485568489333;127.0196938275993
64.27449460677087;60.49352301043788;127.03639832191956
64.31581590993717;60.501480070424584;127.05310814789163
64.35713177757052;60.509439670638116;127.06982330834006
64.3984422093658;60.51740181242442;127.08654380609129
64.43974720501781;60.52536649713057;127.1032696439742
64.4810467642212;60.533333726104594;127.12000082481966
64.52234088667053;60.54130350069559;127.13673735146075
64.56362957206025;60.549275822253676;127.15347922673273
64.60491282008468;60.55725069212997;127.17022645347295
64.64619063043801;60.56522811167671;127.18697903452109
64.68746300281434;60.573208082247056;127.20373697271883
64.72872993690767;60.58119060519528;127.2205002709101
64.76999143241186;60.58917568187666;127.23726893194099
64.81124748902064;60.59716331364751;127.2540429586598
64.85249810642767;60.6051535018652;127.27082235391694
64.89374328432648;60.61314624788812;127.28760712056506
64.93498302241044;60.621141553075695;127.30439726145896
64.97621732037287;60.62913941878843;127.32119277945571
65.01744617790693;60.637139846387825;127.33799367741445
65.0586695947057;60.64514283723645;127.35479995819654
65.09988757046212;60.65314839269789;127.37161162466556
65.141100104869;60.66115651413682;127.38842867968732
65.18230719761907;60.66916720291893;127.40525112612976
65.22350884840492;60.677180460410966;127.42207896686303
65.26470505691904;60.68519628798071;127.4389122047595
65.3058958228538;60.693214686997024;127.45575084269376
65.34708114590144;60.7012356588298;127.47259488354258
65.3882610257541;60.70925920484995;127.4894443301849
65.42943546210381;60.71728532642951;127.50629918550197
65.47060445464246;60.725314024941504;127.52315945237716
65.51176800306183;60.73334530176005;127.54002513369612
65.55292610705362;60.741379158260315;127.55689623234667
65.59407876630937;60.74941559581851;127.57377275121888
65.63522598052049;60.757454615811895;127.590654693205
65.67636774937834;60.76549621961884;127.60754206119958
65.71750407257412;60.77354040861871;127.62443485809928
65.75863494979889;60.78158718419197;127.64133308680314
65.79976038074365;60.78963654772014;127.6582367502123
65.84088036509922;60.7976885005858;127.67514585123017
65.88199490255639;60.80574304417261;127.69206039276249
65.92310399280574;60.81380017986527;127.70898037771707
65.96420763553778;60.82185990904955;127.72590580900406
66.00530583044291;60.829922233112306;127.74283668953585
66.04639857721138;60.83798715344144;127.75977302222704
66.08748587553335;60.84605467142598;127.77671480999457
66.12856772509886;60.85412478845596;127.79366205575752
66.16964412559781;60.86219750592247;127.81061476243718
66.21071507672002;60.87027282521774;127.82757293295727
66.25178057815516;60.87835074773508;127.84453657024366
66.29284062959279;60.886431274868784;127.86150567722444
66.33389523072236;60.89451440801432;127.87848025683006
66.3749443812332;60.90260014856817;127.89546031199316
66.41598808081451;60.91068849792793;127.91244584564865
66.4570263291554;60.91877945749224;127.92943686073373
66.49805912594482;60.9268730286609;127.9464333601879
66.53908647087164;60.93496921283468;127.96343534695283
66.58010836362459;60.94306801141551;127.98044282397258
66.62112480389229;60.95116942580639;127.99745579419343
66.66213579136324;60.959273457411406;128.01447426056396
66.70314132572581;60.967380107635705;128.03149822603498
66.74414140666828;60.97548937788553;128.0485276935596
66.78513603387879;60.9836012695683;128.06556266609343
66.82612520704535;60.99171578409235;128.08260314659393
66.86710892585589;60.99983292286725;128.09964913802125
66.90808718999816;61.00795268730362;128.1167006433376
66.94905999915986;61.01607507881314;128.1337576655076
66.99002735302851;61.02420009880865;128.15082020749816
67.03098925129157;61.03232774870402;128.16788827227845
67.07194569363634;61.04045802991424;128.1849618628199
67.11289667975;61.04859094385545;128.20204098209646
67.15384220931962;61.05672649194479;128.21912563308405
67.19478228203215;61.064864675600575;128.23621581876122
67.23571689757442;61.07300549624219;128.2533115421086
67.27664605563315;61.08114895529013;128.27041280610928
67.31756975589494;61.089295054165994;128.2875196137486
67.35848799804623;61.09744379429253;128.30463196801432
67.3994007817734;61.10559517709345;128.32174987189626
67.44030810676266;61.11374920399374;128.33887332838685
67.48120997270013;61.12190587641941;128.35600234048079
67.52210637927179;61.130065195797584;128.37313691117492
67.56299732616354;61.13822716355652;128.3902770434687
67.60388281306109;61.146391781125566;128.4074227403637
67.64476283965008;61.15455904993518;128.42457400486387
67.68563740561605;61.162728971416946;128.44173083997558
67.72650651064434;61.17090154700354;128.45889324870743
67.76737015442023;61.17907677812882;128.4760612340705
67.80822833662889;61.18725466622768;128.49323479907812
67.84908105695533;61.195435212736164;128.51041394674596
67.88992831508443;61.20361841909145;128.52759868009204
67.93077011070099;61.21180428673182;128.54478900213684
67.97160644348968;61.2199928170967;128.56198491590308
68.01243731313502;61.228184011626595;128.57918642441584
68.05326271932145;61.23637787176318;128.59639353070267
68.09408266173325;61.24457439894922;128.61360623779336
68.13489714005459;61.25277359462864;128.63082454872014
68.17570615396953;61.26097546024646;128.64804846651757
68.21650970316199;61.269179997248834;128.66527799422255
68.2573077873158;61.277387207083095;128.68251313487448
68.29810040611463;61.285597091197616;128.699753891515
68.33888755924205;61.29380965104199;128.71700026718818
68.3796692463815;61.302024888066896;128.7342522649405
68.4204454672163;61.31024280372418;128.7515098878208
68.46121622142965;61.31846339946675;128.7687731388802
68.50198150870462;61.326686676748764;128.78604202117242
68.54274132872416;61.33491263702541;128.80331653775335
68.58349568117112;61.34314128175308;128.8205966916815
68.62424456572819;61.35137261238932;128.83788248601758
68.66498798207796;61.359606630392754;128.8551739238248
68.70572592990288;61.36784333722319;128.87247100816873
68.74645840888532;61.37608273434157;128.8897737421173
68.78718541870744;61.38432482320997;128.90708212874094
68.82790695905138;61.39256960529166;128.92439617111248
68.86862302959909;61.40081708205101;128.94171587230713
68.90933363003242;61.409067254953555;128.95904123540245
68.9500387600331;61.41732012546598;128.97637226347857
68.9907384192827;61.42557569505609;128.9937089596178
69.03143260746273;61.43383396519291;129.01105132690512
69.07212132425452;61.44209493734657;129.02839936842778
69.1128045693393;61.450358612988346;129.04575308727553
69.15348234239819;61.4586249935907;129.0631124865405
69.19415464311214;61.46689408062728;129.0804775693173
69.23482147116202;61.47516587557281;129.0978483387029
69.27548282622855;61.48344037990319;129.1152247977967
69.31613870799237;61.4917175950956;129.13260694970077
69.35678911613392;61.499997522628206;129.14999479751924
69.3974340503336;61.50828016398045;129.16738834435895
69.43807351027162;61.516565520632895;129.1847875933291
69.47870749562809;61.524853594067345;129.20219254754144
69.519336006083;61.53314438576663;129.21960321010994
69.55995904131618;61.541437897214884;129.23701958415126
69.6005766010074;61.54973412989733;129.2544416727844
69.64118868483627;61.5580330853004;129.27186947913083
69.68179529248225;61.56633476491169;129.28930300631455
69.72239642362472;61.57463917021993;129.30674225746188
69.76299207794288;61.58294630271511;129.32418723570171
69.8035822551159;61.59125616388829;129.34163794416543
69.8441669548227;61.599568755231815;129.35909438598682
69.88474617674217;61.60788407823912;129.37655656430215
69.92531992055304;61.616202134404844;129.39402448225016
69.9658881859339;61.62452292522485;129.4114981429722
70.00645097256326;61.63284645219613;129.4289775496119
70.04700828011944;61.64117271681688;129.44646270531547
70.0875601082807;61.64950172058647;129.4639536132316
70.12810645672512;61.657833465005496;129.48145027651154
70.16864732513068;61.66616795157567;129.49895269830893
70.20918271317524;61.674505181799944;129.5164608817799
70.2497126205365;61.68284515718243;129.5339748300831
70.29023704689207;61.69118787922849;129.5514945463798
70.33075599191945;61.699533349444586;129.56902003383365
70.37126945529593;61.70788156933845;129.58655129561075
70.41177743669876;61.71623254041897;129.60408833487983
70.45227993580502;61.72458626419623;129.6216311548121
70.49277695229168;61.732942742181535;129.63917975858124
70.53326848583558;61.74130197588735;129.65673414936347
70.5737545361134;61.749663966827384;129.67429433033752
70.61423510280174;61.75802871651653;129.69186030468472
70.65471018557707;61.76639622647084;129.70943207558875
70.69517978411571;61.77476649820764;129.72700964623604
70.73564389809384;61.78313953324541;129.74459301981537
70.77610252718753;61.79151533310386;129.76218219951812
70.81655567107276;61.799893899303896;129.7797771885382
70.85700332942531;61.80827523336763;129.79737799007205
70.8974455019209;61.816659336818404;129.81498460731865
70.93788218823505;61.82504621118072;129.83259704347952
70.97831338804323;61.833435857980376;129.8502153017588
71.01873910102073;61.84182827874429;129.867839385363
71.05915932684272;61.850223475000675;129.88546929750143
71.09957406518424;61.85862144827889;129.9031050413857
71.13998331572024;61.86702220010957;129.9207466202301
71.18038707812548;61.87542573202454;129.93839403725153
71.22078535207464;61.883832045556815;129.95604729566932
71.26117813724224;61.892241142240714;129.9737063987055
71.30156543330268;61.9006530236117;129.9913713495846
71.34194723993026;61.90906769120651;130.0090421515337
71.38232355679912;61.91748514656302;130.02671880778234
71.42269438358326;61.92590539122049;130.04440132156304
71.46305971995658;61.93432842671925;130.06208969611043
71.50341956559284;61.94275425460095;130.079783934662
71.54377392016565;61.95118287640841;130.09748404045766
71.58412278334853;61.95961429368574;130.11519001674006
71.62446615481484;61.968048507978246;130.1329018667543
71.66480403423783;61.976485520832476;130.1506195937482
71.7051364212906;61.98492533379622;130.16834320097206
71.74546331564615;61.993367948418516;130.1860726916789
71.7857847169773;62.0018133662496;130.20380806912416
71.8261006249568;62.01026158884096;130.22154933656603
71.86641103925722;62.01871261774539;130.23929649726531
71.90671595955104;62.027166454516816;130.25704955448532
71.94701538551055;62.03562310071048;130.274808511492
71.987309316808;62.04408255788285;130.292573371554
72.02759775311542;62.05254482759165;130.31034413794248
72.06788069410477;62.06100991139585;130.3281208139313
72.10815813944785;62.06947781085564;130.34590340279684
72.14843008881633;62.07794852753247;130.3636919078182
72.18869654188175;62.086422062989094;130.3814863322771
72.22895749831557;62.09489841878944;130.39928667945782
72.26921295778901;62.10337759649873;130.41709295264732
72.30946291997326;62.11185959768345;130.43490515513525
72.34970738453933;62.12034442391131;130.45272329021375
72.38994635115812;62.12883207675134;130.4705473611778
72.43017981950035;62.13732255777373;130.48837737132484
72.47040778923669;62.145815868550024;130.50621332395505
72.51063026003762;62.154312010652994;130.5240552223713
72.5508472315735;62.162810985656634;130.54190306987894
72.59105870351455;62.17131279513628;130.5597568697862
72.63126467553087;62.179817440668465;130.57761662540378
72.67146514729245;62.18832492383105;130.5954823400452
72.7116601184691;62.19683524620309;130.6133540170265
72.75184958873052;62.20534840936499;130.6312316596665
72.7920335577463;62.21386441489839;130.6491152712866
72.83221202518587;62.22238326438615;130.66700485521093
72.87238499071852;62.23090495941254;130.68490041476633
72.91255245401342;62.239429501562945;130.7028019532822
72.95271441473962;62.24795689242415;130.7207094740907
72.99287087256603;62.25648713358415;130.7386229805267
73.0330218271614;62.26502022663226;130.75654247592774
73.0731672781944;62.27355617315903;130.77446796363395
73.11330722533353;62.282094974756326;130.7923994469883
73.15344166824713;62.29063663301731;130.81033692933636
73.19357060660346;62.299181149536395;130.82828041402644
73.23369404007063;62.30772852590926;130.84622990440946
73.27381196831662;62.31627876373299;130.8641854038393
73.31392439100925;62.32483186460581;130.8821469156722
73.35403130781623;62.3333878301273;130.90011444326734
73.39413271840512;62.34194666189837;130.9180879899866
73.43422862244338;62.350508361521165;130.93606755919444
73.4743190195983;62.359072930599126;130.95405315425816
73.51440390953704;62.367640370737064;130.97204477854783
73.55448329192663;62.37621068354097;130.99004243543604
73.59455716643399;62.38478387061824;131.0080461282983
73.63462553272588;62.39335993357751;131.02605586051277
73.67468839046892;62.40193887402875;131.0440716354604
73.7147457393296;62.410520693583194;131.0620934565247
73.75479757897429;62.41910539385342;131.0801213270922
73.79484390906923;62.42769297645331;131.09815525055194
73.83488472928047;62.436283442998;131.1161952302958
73.87492003927402;62.44487679510401;131.13424126971842
73.91494983871566;62.45347303438911;131.15229337221712
73.95497412727107;62.462072162472424;131.1703515411921
73.99499290460581;62.470674180974356;131.18841578004614
74.03500617038532;62.479279091516666;131.20648609218503
74.07501392427483;62.48788689572235;131.22456248101693
74.11501616593951;62.496497595215814;131.24264494995322
74.15501289504435;62.50511119162274;131.26073350240776
74.19500411125425;62.513727686570114;131.27882814179725
74.23498981423391;62.522347081686284;131.29692887154118
74.27497000364795;62.53096937860088;131.31503569506185
74.31494467916083;62.53959457894487;131.33314861578424
74.35491384043686;62.54822268435056;131.35126763713617
74.39487748714025;62.5568536964516;131.36939276254836
74.43483561893503;62.565487616882905;131.3875239954541
74.47478823548511;62.574124447280774;131.40566133928962
74.5147353364543;62.58276418928283;131.42380479749394
74.55467692150621;62.591406844527995;131.4419543735088
74.59461299030437;62.600052414656574;131.46011007077882
74.63454354251213;62.60870090131018;131.4782718927514
74.67446857779272;62.617352306131785;131.49643984287675
74.71438809580926;62.62600663076564;131.51461392460783
74.75430209622466;62.6346638768574;131.53279414140056
74.79421057870178;62.64332404605406;131.55098049671355
74.83411354290327;62.65198714000391;131.56917299400823
74.87401098849169;62.660653160356645;131.58737163674894
74.91390291512944;62.669322108763225;131.60557642840277
74.95378932247877;62.67799398687604;131.6237873724397
74.99367021020184;62.686668796348805;131.6420044723325
75.03354557796061;62.695346538836546;131.66022773155674
75.07341542541695;62.70402721599568;131.67845715359093
75.11327975223257;62.71271082948395;131.6966927419163
75.15313855806905;62.72139738096051;131.71493450001708
75.19299184258782;62.7300868720858;131.7331824313802
75.23283960545017;62.738779304521685;131.75143653949553
75.27268184631725;62.74747467993129;131.7696968278557
75.31251856485012;62.756172999979206;131.78796329995635
75.35234976070964;62.76487426633132;131.80623595929578
75.39217543355655;62.77357848065493;131.82451480937536
75.43199558305143;62.782285644618675;131.84279985369923
75.47181020885479;62.79099575989253;131.86109109577433
75.51161931062693;62.79970882814791;131.8793885391106
75.55142288802801;62.80842485105751;131.8976921872208
75.59122094071813;62.81714383029548;131.9160020436205
75.63101346835715;62.82586576753729;131.93431811182833
75.67080047060485;62.83459066445978;131.95264039536556
75.71058194712084;62.84331852274125;131.97096889775662
75.75035789756463;62.85204934406124;131.9893036225286
75.79012832159555;62.860783130100785;132.00764457321165
75.82989321887281;62.86951988254223;132.0259917533387
75.86965258905548;62.87825960306933;132.0443451664456
75.90940643180247;62.887002293367246;132.06270481607123
75.94915474677256;62.89574795512245;132.08107070575716
75.98889753362441;62.9044965900229;132.0994428390481
76.0286347920165;62.913248199757874;132.11782121949153
76.06836652160722;62.92200278601803;132.13620585063788
76.10809272205476;62.93076035049546;132.15459673604047
76.1478133930172;62.93952089488361;132.17299387925559
76.1875285341525;62.94828442087736;132.19139728384246
76.22723814511843;62.95705093017295;132.2098069533632
76.26694222557268;62.965820424468035;132.22822289138287
76.30664077517272;62.974592905461655;132.24664510146948
76.34633379357594;62.98336837485428;132.265073587194
76.38602128043956;62.99214683434774;132.28350835213027
76.4257032354207;63.000928285645294;132.30194939985512
76.46537965817626;63.0097127304516;132.32039673394834
76.50505054836306;63.018500170472706;132.3388503579927
76.54471590563776;63.02729060741607;132.35731027557375
76.5843757296569;63.0360840429906;132.37577649028026
76.62403002007682;63.04488047890658;132.3942490057038
76.66367877655378;63.0536799168757;132.412727825439
76.70332199874385;63.06248235861107;132.43121295308325
76.74295968630298;63.07128780582723;132.44970439223718
76.782591838887;63.08009626024014;132.4682021465043
76.82221845615155;63.088907723567104;132.48670621949094
76.86183953775215;63.09772219752699;132.5052166148067
76.90145508334417;63.10653968383995;132.52373333606388
76.94106509258285;63.1153601842276;132.54225638687797
76.98066956512328;63.12418370041302;132.56078577086734
77.0202685006204;63.1330102341207;132.57932149165347
77.05986189872901;63.14183978707652;132.59786355286067
77.09944975910378;63.15067236100782;132.61641195811643
77.13903208139921;63.15950795764337;132.6349667110511
77.17860886526967;63.16834657871336;132.65352781529805
77.21818011036937;63.17718822594943;132.67209527449378
77.25774581635244;63.18603290108466;132.6906690922778
77.29730598287277;63.194880605853534;132.70924927229242
77.33686060958418;63.20373134199199;132.72783581818317
77.37640969614029;63.21258511123744;132.7464287335986
77.41595324219462;63.22144191532869;132.76502802219022
77.45549124740053;63.23030175600598;132.78363368761256
77.49502371141122;63.2391646350111;132.8022457335233
77.53455063387977;63.24803055408716;132.82086416358302
77.5740720144591;63.25689951497875;132.8394889814554
77.61358785280198;63.265771519431944;132.85812019080709
77.65309814856107;63.27464656919429;132.876757795308
77.69260290138882;63.28352466601468;132.89540179863084
77.7321021109376;63.292405811643604;132.9140522044516
77.77159577685958;63.30129000783288;132.93270901644905
77.81108389880683;63.310177256335884;132.95137223830537
77.85056647643124;63.31906755890736;132.9700418737055
77.89004350938457;63.32796091730357;132.9887179263375
77.92951499731844;63.33685733328225;133.00740039989273
77.9689809398843;63.34575680860258;133.02608929806544
78.0084413367335;63.35465934502518;133.04478462455288
78.04789618751718;63.36356494431218;133.06348638305556
78.08734549188638;63.37247360822714;133.082194577277
78.12678924949198;63.38138533853514;133.1009092109238
78.1662274599847;63.390300137002676;133.11963028770563
78.20566012301514;63.39921800539776;133.1383578113353
78.24508723823372;63.408138945489874;133.15709178552876
78.28450880529074;63.41706295904997;133.17583221400494
78.32392482383635;63.42599004785044;133.19457910048592
78.36333529352055;63.434920213665244;133.213332448697
78.40274021399317;63.44385345826973;133.23209226236645
78.44213958490394;63.452789783440814;133.25085854522573
78.48153340590238;63.461729190956845;133.26963130100938
78.52092167663791;63.47067168259767;133.2884105334551
78.56030439675978;63.4796172601446;133.30719624630368
78.59968156591711;63.48856592538052;133.3259884432991
78.63905318375886;63.497517680089686;133.34478712818836
78.67841924993382;63.50647252605797;133.36359230472175
78.7177797640907;63.51543046507267;133.38240397665263
78.75713472587798;63.524391498922554;133.40122214773737
78.79648413494404;63.533355629397974;133.42004682173575
78.83582799093708;63.5423228582907;133.4388780024105
78.87516629350519;63.551293187394066;133.45771569352755
78.91449904229627;63.560266618502865;133.476559898856
78.95382623695811;63.56924315341344;133.4954106221682
78.99314787713833;63.57822279392358;133.51426786723954
79.03246396248437;63.58720554183265;133.53313163784856
79.0717744926436;63.59619139894148;133.5520019377771
79.11107946726315;63.60518036705245;133.57087877081014
79.15037888599008;63.61417244796937;133.5897621407357
79.18967274847125;63.623167643497695;133.6086520513452
79.22896105435338;63.632165955444286;133.627548506433
79.26824380328304;63.64116738561759;133.64645150979695
79.30752099490667;63.65017193582753;133.66536106523782
79.34679262887053;63.65917960788557;133.6842771765597
79.38605870482073;63.668190403604704;133.7031998475699
79.42531922240326;63.677204324799455;133.72212908207885
79.46457418126393;63.68622137328585;133.7410648839003
79.50382358104842;63.69524155088149;133.7600072568511
79.54306742140224;63.70426485940545;133.77895620475144
79.58230570197075;63.71329130067838;133.7979117314246
79.6215384223992;63.72232087652242;133.81687384069707
79.66076558233263;63.73135358876131;133.83584253639876
79.69998718141595;63.74038943922028;133.85481782236258
79.73920321929394;63.749428429726116;133.87379970242483
79.77841369561119;63.758470562107135;133.892788180425
79.81761861001218;63.767515838193226;133.9117832602058
79.8568179621412;63.77656425981575;133.93078494561308
